DATE,HOUR,AVG_WAIT_TIME_MINUTES,NPS_SCORE
2024-03-14,16,0.11000000000000001,90.0
2024-03-14,17,0.15000000000000002,81.81818181818183
2024-03-14,18,0.4525641025641027,76.92307692307693
2024-03-14,19,0.12878787878787878,100.0
2024-03-14,20,0.16153846153846155,84.61538461538461
2024-03-14,21,0.13,100.0
2024-03-14,22,0.10666666666666669,100.0
2024-03-14,23,0.4025641025641025,84.61538461538461
2024-03-15,0,0.20520833333333333,75.0
2024-03-15,1,3.5575757575757576,95.45454545454545
2024-03-15,2,8.728124999999999,87.5
2024-03-15,3,2.8398148148148143,77.77777777777779
2024-03-15,10,0.19166666666666665,100.0
2024-03-15,11,0.19999999999999998,100.0
2024-03-15,12,0.31250000000000006,100.0
2024-03-15,13,0.9961538461538461,84.61538461538461
2024-03-15,14,0.10000000000000002,66.66666666666666
2024-03-15,15,0.16666666666666669,75.0
2024-03-15,16,1.6896825396825397,90.47619047619048
2024-03-15,17,0.10277777777777779,100.0
2024-03-15,18,0.14848484848484847,100.0
2024-03-15,19,0.17727272727272728,81.81818181818183
2024-03-15,20,0.11309523809523811,85.71428571428571
2024-03-15,21,0.20490196078431372,100.0
2024-03-15,22,0.14479166666666665,87.5
2024-03-15,23,1.3447916666666666,81.25
2024-03-16,0,4.043589743589743,61.53846153846154
2024-03-16,1,6.071666666666667,90.0
2024-03-16,2,2.9763157894736842,89.47368421052632
2024-03-16,3,7.890196078431372,88.23529411764706
2024-03-16,10,0.016666666666666666,100.0
2024-03-16,11,0.48333333333333334,66.66666666666666
2024-03-16,12,0.16499999999999998,80.0
2024-03-16,13,0.1076923076923077,76.92307692307693
2024-03-16,14,0.13571428571428573,100.0
2024-03-16,15,0.19230769230769232,92.3076923076923
2024-03-16,16,0.4575757575757576,72.72727272727273
2024-03-16,17,0.3244444444444445,100.0
2024-03-16,18,0.17051282051282052,100.0
2024-03-16,19,0.1606060606060606,100.0
2024-03-16,20,0.13333333333333333,90.9090909090909
2024-03-16,21,0.20714285714285716,85.71428571428571
2024-03-16,22,1.181372549019608,82.35294117647058
2024-03-16,23,0.3678571428571428,85.71428571428571
2024-03-17,0,2.2974358974358973,100.0
2024-03-17,1,1.04375,93.75
2024-03-17,2,0.13859649122807016,78.94736842105263
2024-03-17,3,0.15595238095238093,100.0
2024-03-17,10,0.13888888888888887,66.66666666666666
2024-03-17,11,0.7283333333333333,70.0
2024-03-17,12,8.80925925925926,88.88888888888889
2024-03-17,13,0.2277777777777778,100.0
2024-03-17,14,1.2714285714285716,85.71428571428571
2024-03-17,15,4.6375,83.33333333333334
2024-03-17,16,0.5611111111111112,83.33333333333334
2024-03-17,17,0.2925925925925926,83.33333333333334
2024-03-17,18,0.3101851851851852,83.33333333333334
2024-03-17,19,0.10151515151515152,90.9090909090909
2024-03-17,20,0.15833333333333335,78.57142857142857
2024-03-17,21,0.05333333333333333,100.0
2024-03-17,22,0.10666666666666665,90.0
2024-03-17,23,0.11875000000000001,79.16666666666666
2024-03-18,0,0.11333333333333333,95.0
2024-03-18,1,0.19876543209876546,88.88888888888889
2024-03-18,2,0.934375,75.0
2024-03-18,3,0.11388888888888889,100.0
2024-03-18,10,0.08148148148148149,100.0
2024-03-18,11,0.2833333333333334,100.0
2024-03-18,12,0.08611111111111112,66.66666666666666
2024-03-18,13,0.11153846153846156,92.3076923076923
2024-03-18,14,0.25740740740740736,100.0
2024-03-18,15,0.1371794871794872,92.3076923076923
2024-03-18,16,0.19166666666666668,100.0
2024-03-18,17,0.23484848484848486,100.0
2024-03-18,18,0.30512820512820515,84.61538461538461
2024-03-18,19,0.7990196078431372,88.23529411764706
2024-03-18,20,0.14555555555555558,100.0
2024-03-18,21,0.1717948717948718,92.3076923076923
2024-03-18,22,0.25416666666666665,68.75
2024-03-18,23,0.395,80.0
2024-03-19,0,0.6589743589743591,69.23076923076923
2024-03-19,1,1.5961111111111108,76.66666666666667
2024-03-19,2,1.2849206349206348,76.19047619047619
2024-03-19,3,0.11842105263157894,84.21052631578947
2024-03-19,10,0.5444444444444444,66.66666666666666
2024-03-19,11,0.3547619047619048,71.42857142857143
2024-03-19,12,0.09523809523809523,100.0
2024-03-19,13,0.12870370370370368,77.77777777777779
2024-03-19,14,0.07333333333333333,70.0
2024-03-19,15,0.18555555555555558,100.0
2024-03-19,16,0.8277777777777776,100.0
2024-03-19,17,0.2371794871794872,84.61538461538461
2024-03-19,18,0.13974358974358975,84.61538461538461
2024-03-19,19,0.1259259259259259,77.77777777777779
2024-03-19,20,0.11363636363636363,90.9090909090909
2024-03-19,21,0.1256410256410256,84.61538461538461
2024-03-19,22,0.38690476190476186,92.85714285714286
2024-03-19,23,0.6964285714285714,85.71428571428571
2024-03-20,0,7.977500000000001,100.0
2024-03-20,1,5.611111111111112,90.47619047619048
2024-03-20,2,2.800641025641026,80.76923076923077
2024-03-20,3,2.064705882352941,94.11764705882352
2024-03-20,10,0.05,80.0
2024-03-20,11,1.9055555555555557,100.0
2024-03-20,12,1.0833333333333335,100.0
2024-03-20,13,0.1733333333333333,70.0
2024-03-20,14,0.43666666666666665,86.66666666666667
2024-03-20,15,0.10185185185185186,100.0
2024-03-20,16,0.1761904761904762,100.0
2024-03-20,17,0.17604166666666665,87.5
2024-03-20,18,0.2607843137254902,64.70588235294117
2024-03-20,19,0.0962962962962963,100.0
2024-03-20,20,0.09722222222222222,100.0
2024-03-20,21,0.16666666666666666,100.0
2024-03-20,22,0.11203703703703703,100.0
2024-03-20,23,0.2877192982456141,78.94736842105263
2024-03-21,0,3.007246376811595,82.6086956521739
2024-03-21,1,0.25192307692307686,96.15384615384616
2024-03-21,2,1.0942028985507246,91.30434782608695
2024-03-21,3,0.13749999999999998,83.33333333333334
2024-03-21,10,2.0444444444444447,100.0
2024-03-21,11,0.8687499999999999,100.0
2024-03-21,12,0.15,100.0
2024-03-21,13,0.1037037037037037,100.0
2024-03-21,14,0.24285714285714285,42.857142857142854
2024-03-21,15,1.2484848484848485,63.63636363636363
2024-03-21,16,1.4047619047619047,85.71428571428571
2024-03-21,17,0.3197916666666667,100.0
2024-03-21,18,0.811111111111111,76.19047619047619
2024-03-21,19,0.14833333333333334,100.0
2024-03-21,20,0.14047619047619048,92.85714285714286
2024-03-21,21,0.6072463768115941,91.30434782608695
2024-03-21,22,0.618421052631579,100.0
2024-03-21,23,0.5108333333333334,100.0
2024-03-22,0,3.5416666666666665,90.0
2024-03-22,1,3.329166666666666,75.0
2024-03-22,2,5.889999999999999,80.0
2024-03-22,3,3.146666666666666,90.0
2024-03-22,10,0.125,100.0
2024-03-22,11,4.333333333333333,100.0
2024-03-22,12,1.8666666666666667,100.0
2024-03-22,13,2.159722222222222,100.0
2024-03-22,14,0.07083333333333333,100.0
2024-03-22,15,0.20256410256410257,84.61538461538461
2024-03-22,16,0.3354166666666667,75.0
2024-03-22,17,0.2916666666666667,81.25
2024-03-22,18,0.15238095238095237,85.71428571428571
2024-03-22,19,0.2,60.0
2024-03-22,20,0.16203703703703703,94.44444444444444
2024-03-22,21,1.0175438596491226,84.21052631578947
2024-03-22,22,0.29047619047619044,90.47619047619048
2024-03-22,23,0.47,80.0
2024-03-23,0,3.9157894736842107,89.47368421052632
2024-03-23,1,4.871604938271605,88.88888888888889
2024-03-23,2,11.523717948717948,73.07692307692307
2024-03-23,3,6.683333333333334,100.0
2024-03-23,10,1.8900000000000001,100.0
2024-03-23,11,0.39583333333333337,100.0
2024-03-23,12,0.12916666666666665,100.0
2024-03-23,13,0.6216666666666666,90.0
2024-03-23,14,0.358974358974359,100.0
2024-03-23,15,0.6205128205128205,100.0
2024-03-23,16,6.771929824561403,73.68421052631578
2024-03-23,17,1.023148148148148,77.77777777777779
2024-03-23,18,1.1277777777777778,83.33333333333334
2024-03-23,19,0.2611111111111111,94.44444444444444
2024-03-23,20,0.16818181818181818,81.81818181818183
2024-03-23,21,0.12916666666666668,91.66666666666666
2024-03-23,22,0.6564102564102564,92.3076923076923
2024-03-23,23,0.3277777777777777,93.33333333333333
2024-03-24,0,1.496875,81.25
2024-03-24,1,2.476,92.0
2024-03-24,2,0.6526666666666666,80.0
2024-03-24,3,0.8313725490196079,94.11764705882352
2024-03-24,10,0.730952380952381,85.71428571428571
2024-03-24,11,0.016666666666666666,100.0
2024-03-24,12,4.078888888888889,100.0
2024-03-24,13,3.3087719298245615,84.21052631578947
2024-03-24,14,4.296825396825397,76.19047619047619
2024-03-24,15,4.573809523809523,100.0
2024-03-24,16,7.841025641025642,100.0
2024-03-24,17,7.564444444444445,100.0
2024-03-24,18,4.019444444444445,75.0
2024-03-24,19,0.6566666666666667,100.0
2024-03-24,20,0.096875,81.25
2024-03-24,21,0.17812499999999998,93.75
2024-03-24,22,0.15897435897435896,100.0
2024-03-24,23,0.15,100.0
2024-03-25,0,0.2333333333333333,91.66666666666666
2024-03-25,1,0.1068627450980392,94.11764705882352
2024-03-25,2,0.07424242424242423,36.36363636363637
2024-03-25,3,0.06794871794871794,69.23076923076923
2024-03-25,10,0.325,100.0
2024-03-25,11,1.41875,100.0
2024-03-25,12,0.33518518518518514,88.88888888888889
2024-03-25,13,0.12166666666666666,100.0
2024-03-25,14,0.1393939393939394,100.0
2024-03-25,15,0.2177777777777778,93.33333333333333
2024-03-25,16,1.2555555555555555,100.0
2024-03-25,17,0.2277777777777778,88.88888888888889
2024-03-25,18,0.185,70.0
2024-03-25,19,0.21296296296296297,100.0
2024-03-25,20,0.16888888888888892,73.33333333333333
2024-03-25,21,0.16111111111111112,100.0
2024-03-25,22,0.3772727272727273,81.81818181818183
2024-03-25,23,0.30317460317460315,76.19047619047619
2024-03-26,0,0.3746031746031746,100.0
2024-03-26,1,0.22651515151515153,81.81818181818183
2024-03-26,2,1.086231884057971,73.91304347826086
2024-03-26,3,0.11458333333333333,87.5
2024-03-26,10,0.15238095238095242,100.0
2024-03-26,11,0.06111111111111111,100.0
2024-03-26,12,0.27083333333333337,100.0
2024-03-26,13,0.11666666666666667,55.55555555555556
2024-03-26,14,0.21153846153846156,84.61538461538461
2024-03-26,15,0.16794871794871796,92.3076923076923
2024-03-26,16,0.19393939393939397,100.0
2024-03-26,17,0.18888888888888886,100.0
2024-03-26,18,0.20294117647058824,94.11764705882352
2024-03-26,19,0.1583333333333333,100.0
2024-03-26,20,1.7302083333333331,50.0
2024-03-26,21,0.15757575757575754,100.0
2024-03-26,22,0.19924242424242422,81.81818181818183
2024-03-26,23,0.1535714285714286,85.71428571428571
2024-03-27,0,0.6933333333333332,80.0
2024-03-27,1,1.0869047619047618,92.85714285714286
2024-03-27,2,0.9149122807017546,73.68421052631578
2024-03-27,3,0.13666666666666671,85.0
2024-03-27,10,0.1638888888888889,66.66666666666666
2024-03-27,11,0.16666666666666666,100.0
2024-03-27,12,1.2916666666666665,100.0
2024-03-27,13,0.13611111111111113,83.33333333333334
2024-03-27,14,0.26666666666666666,66.66666666666666
2024-03-27,15,0.20384615384615382,100.0
2024-03-27,16,0.29710144927536236,86.95652173913044
2024-03-27,17,0.25833333333333336,66.66666666666666
2024-03-27,18,0.1064102564102564,69.23076923076923
2024-03-27,19,0.20595238095238094,92.85714285714286
2024-03-27,20,0.14166666666666666,100.0
2024-03-27,21,0.1649122807017544,63.1578947368421
2024-03-27,22,0.17017543859649123,94.73684210526315
2024-03-27,23,0.1763157894736842,73.68421052631578
2024-03-28,0,0.16140350877192983,94.73684210526315
2024-03-28,1,0.163768115942029,95.65217391304348
2024-03-28,2,0.128,88.0
2024-03-28,3,0.12407407407407407,83.33333333333334
2024-03-28,10,0.16666666666666666,100.0
2024-03-28,11,0.15833333333333333,100.0
2024-03-28,12,0.1153846153846154,100.0
2024-03-28,13,0.15588235294117647,76.47058823529412
2024-03-28,14,0.5354166666666667,68.75
2024-03-28,15,0.20888888888888893,46.666666666666664
2024-03-28,16,0.11666666666666664,100.0
2024-03-28,17,0.15833333333333333,100.0
2024-03-28,18,0.07037037037037036,100.0
2024-03-28,19,0.1486111111111111,100.0
2024-03-28,20,0.17727272727272728,100.0
2024-03-28,21,0.1288888888888889,93.33333333333333
2024-03-28,22,1.1731884057971014,91.30434782608695
2024-03-28,23,0.2726190476190476,92.85714285714286
2024-03-29,0,1.5044117647058826,100.0
2024-03-29,1,0.31527777777777777,79.16666666666666
2024-03-29,2,0.4007246376811593,73.91304347826086
2024-03-29,3,0.1508771929824561,78.94736842105263
2024-03-29,10,0.6305555555555555,100.0
2024-03-29,11,0.13333333333333333,50.0
2024-03-29,12,0.09166666666666666,100.0
2024-03-29,13,0.15256410256410258,84.61538461538461
2024-03-29,14,0.16333333333333333,100.0
2024-03-29,15,0.10729166666666666,93.75
2024-03-29,16,0.10952380952380954,78.57142857142857
2024-03-29,17,0.07777777777777778,91.66666666666666
2024-03-29,18,0.08888888888888888,93.33333333333333
2024-03-29,19,0.12424242424242422,90.9090909090909
2024-03-29,20,0.19111111111111115,86.66666666666667
2024-03-29,21,0.14444444444444446,66.66666666666666
2024-03-29,22,0.1464285714285714,64.28571428571429
2024-03-29,23,1.8950980392156864,88.23529411764706
2024-03-30,0,0.303125,68.75
2024-03-30,1,0.35378787878787876,77.27272727272727
2024-03-30,2,0.696078431372549,100.0
2024-03-30,3,0.23333333333333334,89.47368421052632
2024-03-30,10,0.18666666666666668,80.0
2024-03-30,11,0.29375,87.5
2024-03-30,12,0.12962962962962965,100.0
2024-03-30,13,0.11923076923076924,69.23076923076923
2024-03-30,14,0.19285714285714287,78.57142857142857
2024-03-30,15,0.2409090909090909,90.9090909090909
2024-03-30,16,0.14166666666666666,92.85714285714286
2024-03-30,17,0.08249999999999999,95.0
2024-03-30,18,0.16666666666666669,88.23529411764706
2024-03-30,19,0.10333333333333335,100.0
2024-03-30,20,0.13854166666666667,93.75
2024-03-30,21,0.09705882352941177,94.11764705882352
2024-03-30,22,0.1287037037037037,83.33333333333334
2024-03-30,23,0.11014492753623188,82.6086956521739
2024-03-31,0,0.5158333333333334,85.0
2024-03-31,1,0.12280701754385963,94.73684210526315
2024-03-31,2,0.39666666666666667,90.0
2024-03-31,3,0.13958333333333334,100.0
2024-03-31,10,0.16666666666666669,100.0
2024-03-31,11,0.036111111111111115,50.0
2024-03-31,12,1.3266666666666667,80.0
2024-03-31,13,0.10294117647058823,76.47058823529412
2024-03-31,14,0.19420289855072467,78.26086956521739
2024-03-31,15,0.14545454545454545,81.81818181818183
2024-03-31,16,1.6960317460317464,100.0
2024-03-31,17,1.7094202898550726,86.95652173913044
2024-03-31,18,0.12499999999999997,88.88888888888889
2024-03-31,19,0.10833333333333332,100.0
2024-03-31,20,0.11041666666666666,100.0
2024-03-31,21,0.14358974358974358,100.0
2024-03-31,22,0.11111111111111113,80.0
2024-03-31,23,0.11538461538461536,96.15384615384616
2024-04-01,0,1.044230769230769,88.46153846153845
2024-04-01,1,0.2777777777777778,85.71428571428571
2024-04-01,2,0.20793650793650792,90.47619047619048
2024-04-01,3,0.12685185185185185,100.0
2024-04-01,10,0.0375,75.0
2024-04-01,11,0.05,100.0
2024-04-01,12,0.7472222222222223,100.0
2024-04-01,13,0.13000000000000003,100.0
2024-04-01,14,0.11527777777777777,91.66666666666666
2024-04-01,15,0.07272727272727274,100.0
2024-04-01,16,0.13137254901960782,82.35294117647058
2024-04-01,17,0.12261904761904763,100.0
2024-04-01,18,0.25625,81.25
2024-04-01,19,0.15075757575757573,81.81818181818183
2024-04-01,20,0.35238095238095235,57.14285714285714
2024-04-01,21,0.11153846153846152,69.23076923076923
2024-04-01,22,0.24047619047619048,100.0
2024-04-01,23,0.14666666666666664,93.33333333333333
2024-04-02,0,0.19933333333333333,92.0
2024-04-02,1,0.12055555555555554,83.33333333333334
2024-04-02,2,0.13636363636363635,90.9090909090909
2024-04-02,3,0.11666666666666667,81.25
2024-04-02,10,0.16666666666666666,100.0
2024-04-02,11,0.08333333333333333,50.0
2024-04-02,12,0.15625,100.0
2024-04-02,13,0.20357142857142854,57.14285714285714
2024-04-02,14,0.13333333333333333,77.77777777777779
2024-04-02,15,0.12948717948717953,92.3076923076923
2024-04-02,16,0.1215686274509804,88.23529411764706
2024-04-02,17,0.17727272727272728,100.0
2024-04-02,18,0.1433333333333333,90.0
2024-04-02,19,0.1411764705882353,82.35294117647058
2024-04-02,20,0.13333333333333336,75.0
2024-04-02,21,0.1285714285714286,85.71428571428571
2024-04-02,22,0.12361111111111112,83.33333333333334
2024-04-02,23,0.44824561403508767,84.21052631578947
2024-04-03,0,1.6611111111111112,93.33333333333333
2024-04-03,1,1.4270833333333333,95.83333333333334
2024-04-03,2,0.12243589743589743,80.76923076923077
2024-04-03,3,0.10614035087719301,94.73684210526315
2024-04-03,10,0.09583333333333333,100.0
2024-04-03,11,0.01666666666666667,80.0
2024-04-03,12,0.2523809523809524,28.57142857142857
2024-04-03,13,0.10555555555555557,83.33333333333334
2024-04-03,14,0.14722222222222225,100.0
2024-04-03,15,0.1346153846153846,76.92307692307693
2024-04-03,16,0.13958333333333334,87.5
2024-04-03,17,0.209375,100.0
2024-04-03,18,0.2425,100.0
2024-04-03,19,0.11960784313725492,94.11764705882352
2024-04-03,20,0.1863636363636364,81.81818181818183
2024-04-03,21,0.09166666666666666,94.44444444444444
2024-04-03,22,0.10925925925925928,72.22222222222221
2024-04-03,23,0.2152777777777778,83.33333333333334
2024-04-04,0,1.9839285714285715,85.71428571428571
2024-04-04,1,0.37183908045977004,82.75862068965517
2024-04-04,2,0.14777777777777779,86.66666666666667
2024-04-04,3,0.12352941176470589,88.23529411764706
2024-04-04,10,3.5749999999999997,100.0
2024-04-04,11,0.21666666666666667,100.0
2024-04-04,12,0.14523809523809525,100.0
2024-04-04,13,0.10897435897435898,100.0
2024-04-04,14,0.125,66.66666666666666
2024-04-04,15,0.11666666666666667,80.0
2024-04-04,16,0.15925925925925927,77.77777777777779
2024-04-04,17,0.07857142857142856,92.85714285714286
2024-04-04,18,0.16363636363636366,63.63636363636363
2024-04-04,19,0.15555555555555556,66.66666666666666
2024-04-04,20,0.18095238095238098,78.57142857142857
2024-04-04,21,0.18222222222222223,86.66666666666667
2024-04-04,22,0.15370370370370368,88.88888888888889
2024-04-04,23,1.6595238095238096,71.42857142857143
2024-04-05,0,6.5,92.0
2024-04-05,1,5.8956989247311835,90.32258064516128
2024-04-05,2,2.391935483870968,90.32258064516128
2024-04-05,3,2.166666666666667,88.46153846153845
2024-04-05,10,0.3740740740740741,88.88888888888889
2024-04-05,11,0.15555555555555556,100.0
2024-04-05,12,0.23333333333333334,88.88888888888889
2024-04-05,13,0.14358974358974358,61.53846153846154
2024-04-05,14,0.22222222222222224,100.0
2024-04-05,15,0.11274509803921569,94.11764705882352
2024-04-05,16,0.3380952380952381,100.0
2024-04-05,17,0.1314814814814815,88.88888888888889
2024-04-05,18,0.20384615384615382,84.61538461538461
2024-04-05,19,0.23333333333333334,85.71428571428571
2024-04-05,20,0.18645833333333334,68.75
2024-04-05,21,0.21203703703703705,94.44444444444444
2024-04-05,22,0.4,90.0
2024-04-05,23,0.6313725490196079,82.35294117647058
2024-04-06,0,3.3408333333333338,95.0
2024-04-06,1,1.9416666666666662,90.9090909090909
2024-04-06,2,1.365625,100.0
2024-04-06,3,0.11333333333333333,100.0
2024-04-06,10,0.1648148148148148,66.66666666666666
2024-04-06,11,1.9880952380952384,100.0
2024-04-06,12,0.19,100.0
2024-04-06,13,3.565873015873016,90.47619047619048
2024-04-06,14,1.279710144927536,95.65217391304348
2024-04-06,15,0.8055555555555557,66.66666666666666
2024-04-06,16,2.050877192982456,89.47368421052632
2024-04-06,17,0.3285714285714286,100.0
2024-04-06,18,0.35476190476190483,92.85714285714286
2024-04-06,19,0.19444444444444445,87.5
2024-04-06,20,0.14347826086956522,100.0
2024-04-06,21,0.6901960784313725,100.0
2024-04-06,22,0.6973333333333334,80.0
2024-04-06,23,1.4645833333333336,95.83333333333334
2024-04-07,0,10.851785714285715,75.0
2024-04-07,1,8.177011494252875,75.86206896551724
2024-04-07,2,3.531481481481481,94.44444444444444
2024-04-07,3,0.14777777777777773,73.33333333333333
2024-04-07,10,0.7388888888888889,66.66666666666666
2024-04-07,11,4.210606060606061,72.72727272727273
2024-04-07,12,0.15444444444444444,100.0
2024-04-07,13,0.31018518518518523,88.88888888888889
2024-04-07,14,0.38141025641025644,84.61538461538461
2024-04-07,15,0.2944444444444445,100.0
2024-04-07,16,0.5217391304347826,78.26086956521739
2024-04-07,17,2.2479999999999998,76.0
2024-04-07,18,7.622222222222222,77.77777777777779
2024-04-07,19,8.985714285714286,100.0
2024-04-07,20,0.09035087719298245,100.0
2024-04-07,21,0.43921568627450985,82.35294117647058
2024-04-07,22,0.5492424242424242,100.0
2024-04-07,23,0.8,73.91304347826086
2024-04-08,0,1.0853333333333333,88.0
2024-04-08,1,0.6066666666666667,95.0
2024-04-08,2,0.09074074074074073,77.77777777777779
2024-04-08,3,0.11666666666666667,88.88888888888889
2024-04-08,10,0.5416666666666666,83.33333333333334
2024-04-08,11,0.7214285714285714,85.71428571428571
2024-04-08,12,0.12738095238095237,64.28571428571429
2024-04-08,13,0.2192307692307692,92.3076923076923
2024-04-08,14,0.1722222222222222,80.0
2024-04-08,15,0.3788888888888889,93.33333333333333
2024-04-08,16,0.13796296296296295,72.22222222222221
2024-04-08,17,0.1892156862745098,100.0
2024-04-08,18,0.6425925925925926,88.88888888888889
2024-04-08,19,0.19074074074074074,55.55555555555556
2024-04-08,20,0.12807017543859647,63.1578947368421
2024-04-08,21,0.18703703703703706,100.0
2024-04-08,22,0.1824561403508772,84.21052631578947
2024-04-08,23,1.673529411764706,58.82352941176471
2024-04-09,0,7.149425287356322,75.86206896551724
2024-04-09,1,2.862777777777778,80.0
2024-04-09,2,0.21228070175438596,100.0
2024-04-09,3,0.13958333333333334,100.0
2024-04-09,10,0.13124999999999998,100.0
2024-04-09,11,0.08,100.0
2024-04-09,12,0.12916666666666665,100.0
2024-04-09,13,0.20937500000000003,100.0
2024-04-09,14,0.4036231884057971,78.26086956521739
2024-04-09,15,0.26403508771929823,94.73684210526315
2024-04-09,16,0.13214285714285717,92.85714285714286
2024-04-09,17,0.20614035087719298,100.0
2024-04-09,18,0.2458333333333333,95.0
2024-04-09,19,0.23863636363636367,90.9090909090909
2024-04-09,20,0.12083333333333333,50.0
2024-04-09,21,0.09999999999999998,88.23529411764706
2024-04-09,22,0.4883333333333334,70.0
2024-04-09,23,1.5144927536231885,82.6086956521739
2024-04-10,0,0.9951388888888889,95.83333333333334
2024-04-10,1,1.7983333333333333,86.66666666666667
2024-04-10,2,0.18,92.0
2024-04-10,3,0.10909090909090911,100.0
2024-04-10,10,1.2404761904761905,85.71428571428571
2024-04-10,11,0.14722222222222223,100.0
2024-04-10,12,5.892857142857143,57.14285714285714
2024-04-10,13,0.1236111111111111,66.66666666666666
2024-04-10,14,0.12608695652173912,95.65217391304348
2024-04-10,15,1.255952380952381,64.28571428571429
2024-04-10,16,2.6692307692307695,100.0
2024-04-10,17,0.12685185185185185,100.0
2024-04-10,18,0.15256410256410258,84.61538461538461
2024-04-10,19,0.24583333333333332,87.5
2024-04-10,20,0.17499999999999996,83.33333333333334
2024-04-10,21,0.12569444444444444,87.5
2024-04-10,22,0.15476190476190477,100.0
2024-04-10,23,0.15942028985507248,82.6086956521739
2024-04-11,0,0.14482758620689656,100.0
2024-04-11,1,0.12681159420289853,82.6086956521739
2024-04-11,2,0.12142857142857143,92.85714285714286
2024-04-11,3,0.11750000000000001,95.0
2024-04-11,10,0.125,100.0
2024-04-11,11,2.89375,75.0
2024-04-11,12,0.1645833333333333,75.0
2024-04-11,13,0.16562500000000002,87.5
2024-04-11,14,0.28888888888888886,100.0
2024-04-11,15,1.2030303030303031,90.9090909090909
2024-04-11,16,3.310416666666667,100.0
2024-04-11,17,0.8393939393939394,100.0
2024-04-11,18,0.6883333333333334,95.0
2024-04-11,19,0.09833333333333334,75.0
2024-04-11,20,0.10799999999999998,92.0
2024-04-11,21,0.1325,90.0
2024-04-11,22,2.245833333333333,80.0
2024-04-11,23,2.63939393939394,90.9090909090909
2024-04-12,0,1.8396551724137928,79.3103448275862
2024-04-12,1,2.4186666666666663,100.0
2024-04-12,2,0.10384615384615385,84.61538461538461
2024-04-12,3,0.1388888888888889,88.88888888888889
2024-04-12,10,0.09999999999999999,50.0
2024-04-12,11,0.9833333333333331,66.66666666666666
2024-04-12,12,0.25555555555555554,100.0
2024-04-12,13,0.10555555555555556,100.0
2024-04-12,14,0.11491228070175437,94.73684210526315
2024-04-12,15,0.07971014492753623,91.30434782608695
2024-04-12,16,0.31166666666666665,60.0
2024-04-12,17,0.06764705882352941,82.35294117647058
2024-04-12,18,3.146969696969697,90.9090909090909
2024-04-12,19,0.46851851851851856,66.66666666666666
2024-04-12,20,0.14871794871794877,84.61538461538461
2024-04-12,21,2.11078431372549,64.70588235294117
2024-04-12,22,4.95625,62.5
2024-04-12,23,9.270238095238096,92.85714285714286
2024-04-13,0,9.056944444444445,54.166666666666664
2024-04-13,1,0.5974747474747475,90.9090909090909
2024-04-13,2,1.3560606060606057,77.27272727272727
2024-04-13,3,0.15,90.9090909090909
2024-04-13,10,0.5766666666666667,100.0
2024-04-13,11,6.69,60.0
2024-04-13,12,1.7904761904761908,100.0
2024-04-13,13,1.0821428571428573,64.28571428571429
2024-04-13,14,0.5903508771929824,89.47368421052632
2024-04-13,15,2.2359649122807017,68.42105263157895
2024-04-13,16,7.674166666666666,90.0
2024-04-13,17,4.316666666666666,100.0
2024-04-13,18,4.998717948717948,69.23076923076923
2024-04-13,19,4.868627450980392,100.0
2024-04-13,20,0.10166666666666666,90.0
2024-04-13,21,0.15104166666666666,81.25
2024-04-13,22,0.20166666666666666,80.0
2024-04-13,23,0.11984126984126983,76.19047619047619
2024-04-14,0,0.6561111111111111,93.33333333333333
2024-04-14,1,0.3526041666666667,84.375
2024-04-14,2,0.15,72.72727272727273
2024-04-14,3,0.2583333333333333,100.0
2024-04-14,10,0.175,100.0
2024-04-14,11,0.24,80.0
2024-04-14,12,3.4016666666666664,60.0
2024-04-14,13,0.43416666666666687,85.0
2024-04-14,14,1.6583333333333334,71.42857142857143
2024-04-14,15,0.5,64.70588235294117
2024-04-14,16,0.8152173913043477,91.30434782608695
2024-04-14,17,8.174444444444445,86.66666666666667
2024-04-14,18,3.7701754385964916,84.21052631578947
2024-04-14,19,1.0553030303030302,81.81818181818183
2024-04-14,20,0.1327586206896552,93.10344827586206
2024-04-14,21,0.12986111111111112,91.66666666666666
2024-04-14,22,0.14722222222222223,87.5
2024-04-14,23,0.16025641025641027,92.3076923076923
2024-04-15,0,0.28086419753086417,100.0
2024-04-15,1,0.1903225806451613,96.7741935483871
2024-04-15,2,0.0892156862745098,64.70588235294117
2024-04-15,3,0.14,100.0
2024-04-15,10,0.6291666666666667,100.0
2024-04-15,11,0.6285714285714287,71.42857142857143
2024-04-15,12,0.2757575757575758,90.9090909090909
2024-04-15,13,0.19222222222222224,73.33333333333333
2024-04-15,14,0.13095238095238096,85.71428571428571
2024-04-15,15,0.38492063492063494,85.71428571428571
2024-04-15,16,0.20784313725490194,88.23529411764706
2024-04-15,17,0.4314814814814815,77.77777777777779
2024-04-15,18,0.25,70.0
2024-04-15,19,0.21025641025641026,61.53846153846154
2024-04-15,20,0.1696078431372549,100.0
2024-04-15,21,0.14270833333333333,87.5
2024-04-15,22,0.23333333333333334,85.71428571428571
2024-04-15,23,0.4755555555555555,100.0
2024-04-16,0,0.30289855072463767,82.6086956521739
2024-04-16,1,0.1393939393939394,77.27272727272727
2024-04-16,2,0.15530303030303028,95.45454545454545
2024-04-16,3,0.13194444444444445,83.33333333333334
2024-04-16,10,0.8976190476190476,100.0
2024-04-16,11,2.511904761904762,71.42857142857143
